year,month,day,hour,Node1,Node2,Buyer
2016,7,17,20,231.1,33.55,16.2
2016,7,17,21,236.05,34.3,16.2
2016,7,17,22,220.45,32.05,16.2
2016,7,17,23,202.75,29.45,16.2
2016,7,17,24,192.2,27.95,16.2
2016,7,18,1,202.25,29.4,16.2
2016,7,18,2,196.7,28.6,16.2
2016,7,18,3,189.05,27.45,16.2
2016,7,18,4,184.85,26.9,16.2
2016,7,18,5,183.95,26.75,16.2
2016,7,18,6,188.85,27.45,16.2
2016,7,18,7,226.3,32.9,16.2
2016,7,18,8,269.95,39.2,16.2
2016,7,18,9,292.1,42.45,16.2
2016,7,18,10,292.5,42.5,16.2
2016,7,18,11,278.85,40.5,16.2
2016,7,18,12,267.65,38.9,16.2
2016,7,18,13,291.25,42.35,16.2
2016,7,18,14,302.05,43.9,16.2
2016,7,18,15,289.6,42.05,16.2
2016,7,18,16,275,40,16.2
2016,7,18,17,249.95,36.35,16.2
2016,7,18,18,240.65,34.95,16.2
2016,7,18,19,255.85,37.15,16.2
2016,7,18,20,256.8,37.3,16.2
2016,7,18,21,262.3,38.1,16.2
2016,7,18,22,244.95,35.6,16.2
2016,7,18,23,225.3,32.75,16.2
2016,7,18,24,213.55,31.05,16.2
2016,7,19,1,202.25,29.4,16.2
2016,7,19,2,196.7,28.6,16.2
2016,7,19,3,189.05,27.45,16.2
2016,7,19,4,184.85,26.9,16.2
2016,7,19,5,183.95,26.75,16.2
2016,7,19,6,188.85,27.45,16.2
2016,7,19,7,226.3,32.9,16.2
2016,7,19,8,269.95,39.2,16.2
2016,7,19,9,292.1,42.45,16.2
2016,7,19,10,292.5,42.5,16.2
2016,7,19,11,278.85,40.5,16.2
2016,7,19,12,267.65,38.9,16.2
2016,7,19,13,291.25,42.35,16.2
2016,7,19,14,302.05,43.9,16.2
2016,7,19,15,289.6,42.05,16.2
2016,7,19,16,275,40,16.2
2016,7,19,17,249.95,36.35,16.2
2016,7,19,18,240.65,34.95,16.2
2016,7,19,19,255.85,37.15,16.2
2016,7,19,20,256.8,37.3,16.2
2016,7,19,21,262.3,38.1,16.2
2016,7,19,22,244.95,35.6,16.2
2016,7,19,23,225.3,32.75,16.2
2016,7,19,24,213.55,31.05,16.2
2016,7,20,1,202.25,29.4,16.2
2016,7,20,2,196.7,28.6,16.2
2016,7,20,3,189.05,27.45,16.2
2016,7,20,4,184.85,26.9,16.2
2016,7,20,5,183.95,26.75,16.2
2016,7,20,6,188.85,27.45,16.2
2016,7,20,7,226.3,32.9,16.2
2016,7,20,8,269.95,39.2,16.2
2016,7,20,9,292.1,42.45,16.2
2016,7,20,10,292.5,42.5,16.2
2016,7,20,11,278.85,40.5,16.2
2016,7,20,12,267.65,38.9,16.2
2016,7,20,13,291.25,42.35,16.2
2016,7,20,14,302.05,43.9,16.2
2016,7,20,15,289.6,42.05,16.2
2016,7,20,16,275,40,16.2
2016,7,20,17,249.95,36.35,16.2
2016,7,20,18,240.65,34.95,16.2
2016,7,20,19,255.85,37.15,16.2
2016,7,20,20,256.8,37.3,16.2
2016,7,20,21,262.3,38.1,16.2
2016,7,20,22,244.95,35.6,16.2
2016,7,20,23,225.3,32.75,16.2
2016,7,20,24,213.55,31.05,16.2
2016,7,21,1,202.25,29.4,16.2
2016,7,21,2,196.7,28.6,16.2
2016,7,21,3,189.05,27.45,16.2
2016,7,21,4,184.85,26.9,16.2
2016,7,21,5,183.95,26.75,16.2
2016,7,21,6,188.85,27.45,16.2
2016,7,21,7,226.3,32.9,16.2
2016,7,21,8,269.95,39.2,16.2
2016,7,21,9,292.1,42.45,16.2
2016,7,21,10,292.5,42.5,16.2
2016,7,21,11,278.85,40.5,16.2
2016,7,21,12,267.65,38.9,16.2
2016,7,21,13,291.25,42.35,16.2
2016,7,21,14,302.05,43.9,16.2
2016,7,21,15,289.6,42.05,16.2
2016,7,21,16,275,40,16.2
2016,7,21,17,249.95,36.35,16.2
2016,7,21,18,240.65,34.95,16.2
2016,7,21,19,255.85,37.15,16.2
2016,7,21,20,256.8,37.3,16.2
2016,7,21,21,262.3,38.1,16.2
2016,7,21,22,244.95,35.6,16.2
2016,7,21,23,225.3,32.75,16.2
2016,7,21,24,213.55,31.05,16.2
2016,7,22,1,202.25,29.4,16.2
2016,7,22,2,196.7,28.6,16.2
2016,7,22,3,189.05,27.45,16.2
2016,7,22,4,184.85,26.9,16.2
2016,7,22,5,183.95,26.75,16.2
2016,7,22,6,188.85,27.45,16.2
2016,7,22,7,226.3,32.9,16.2
2016,7,22,8,269.95,39.2,16.2
2016,7,22,9,292.1,42.45,16.2
2016,7,22,10,292.5,42.5,16.2
2016,7,22,11,278.85,40.5,16.2
2016,7,22,12,267.65,38.9,16.2
2016,7,22,13,291.25,42.35,16.2
2016,7,22,14,302.05,43.9,16.2
2016,7,22,15,289.6,42.05,16.2
2016,7,22,16,275,40,16.2
2016,7,22,17,249.95,36.35,16.2
2016,7,22,18,240.65,34.95,16.2
2016,7,22,19,255.85,37.15,16.2
2016,7,22,20,256.8,37.3,16.2
2016,7,22,21,262.3,38.1,16.2
2016,7,22,22,244.95,35.6,16.2
2016,7,22,23,225.3,32.75,16.2
2016,7,22,24,213.55,31.05,16.2
2016,7,23,1,182.05,26.45,16.2
2016,7,23,2,177,25.75,16.2
2016,7,23,3,170.2,24.75,16.2
2016,7,23,4,166.35,24.15,16.2
2016,7,23,5,165.6,24.05,16.2
2016,7,23,6,169.95,24.7,16.2
2016,7,23,7,203.7,29.6,16.2
2016,7,23,8,242.95,35.3,16.2
2016,7,23,9,262.95,38.2,16.2
2016,7,23,10,263.25,38.25,16.2
2016,7,23,11,251,36.5,16.2
2016,7,23,12,240.9,35.05,16.2
2016,7,23,13,262.1,38.1,16.2
2016,7,23,14,271.8,39.5,16.2
2016,7,23,15,260.65,37.9,16.2
2016,7,23,16,247.5,35.95,16.2
2016,7,23,17,224.95,32.7,16.2
2016,7,23,18,216.6,31.5,16.2
2016,7,23,19,230.25,33.45,16.2
2016,7,23,20,231.1,33.55,16.2
2016,7,23,21,236.05,34.3,16.2
2016,7,23,22,220.45,32.05,16.2
2016,7,23,23,202.75,29.45,16.2
2016,7,23,24,192.2,27.95,16.2
2016,7,24,1,182.05,26.45,16.2
2016,7,24,2,177,25.75,16.2
2016,7,24,3,170.2,24.75,16.2
2016,7,24,4,166.35,24.15,16.2
2016,7,24,5,165.6,24.05,16.2
2016,7,24,6,169.95,24.7,16.2
2016,7,24,7,203.7,29.6,16.2
2016,7,24,8,242.95,35.3,16.2
2016,7,24,9,262.95,38.2,16.2
2016,7,24,10,263.25,38.25,16.2
2016,7,24,11,251,36.5,16.2
2016,7,24,12,240.9,35.05,16.2
2016,7,24,13,262.1,38.1,16.2
2016,7,24,14,271.8,39.5,16.2
2016,7,24,15,260.65,37.9,16.2
2016,7,24,16,247.5,35.95,16.2
2016,7,24,17,224.95,32.7,16.2
2016,7,24,18,216.6,31.5,16.2
2016,7,24,19,230.25,33.45,16.2
2016,7,24,20,231.1,33.55,16.2
2016,7,24,21,236.05,34.3,16.2
2016,7,24,22,220.45,32.05,16.2
2016,7,24,23,202.75,29.45,16.2
2016,7,24,24,192.2,27.95,16.2
2016,7,25,1,202.25,29.4,16.2
2016,7,25,2,196.7,28.6,16.2
2016,7,25,3,189.05,27.45,16.2
2016,7,25,4,184.85,26.9,16.2
2016,7,25,5,183.95,26.75,16.2
2016,7,25,6,188.85,27.45,16.2
2016,7,25,7,226.3,32.9,16.2
2016,7,25,8,269.95,39.2,16.2
2016,7,25,9,292.1,42.45,16.2
2016,7,25,10,292.5,42.5,16.2
2016,7,25,11,278.85,40.5,16.2
2016,7,25,12,267.65,38.9,16.2
2016,7,25,13,291.25,42.35,16.2
2016,7,25,14,302.05,43.9,16.2
2016,7,25,15,289.6,42.05,16.2
2016,7,25,16,275,40,16.2
2016,7,25,17,249.95,36.35,16.2
2016,7,25,18,240.65,34.95,16.2
2016,7,25,19,255.85,37.15,16.2
2016,7,25,20,256.8,37.3,16.2
2016,7,25,21,262.3,38.1,16.2
2016,7,25,22,244.95,35.6,16.2
2016,7,25,23,225.3,32.75,16.2
2016,7,25,24,213.55,31.05,16.2
2016,7,26,1,202.25,29.4,16.2
2016,7,26,2,196.7,28.6,16.2
2016,7,26,3,189.05,27.45,16.2
2016,7,26,4,184.85,26.9,16.2
2016,7,26,5,183.95,26.75,16.2
2016,7,26,6,188.85,27.45,16.2
2016,7,26,7,226.3,32.9,16.2
2016,7,26,8,269.95,39.2,16.2
2016,7,26,9,292.1,42.45,16.2
2016,7,26,10,292.5,42.5,16.2
2016,7,26,11,278.85,40.5,16.2
2016,7,26,12,267.65,38.9,16.2
2016,7,26,13,291.25,42.35,16.2
2016,7,26,14,302.05,43.9,16.2
2016,7,26,15,289.6,42.05,16.2
2016,7,26,16,275,40,16.2
2016,7,26,17,249.95,36.35,16.2
2016,7,26,18,240.65,34.95,16.2
2016,7,26,19,255.85,37.15,16.2
2016,7,26,20,256.8,37.3,16.2
2016,7,26,21,262.3,38.1,16.2
2016,7,26,22,244.95,35.6,16.2
2016,7,26,23,225.3,32.75,16.2
2016,7,26,24,213.55,31.05,16.2
2016,7,27,1,202.25,29.4,16.2
2016,7,27,2,196.7,28.6,16.2
2016,7,27,3,189.05,27.45,16.2
2016,7,27,4,184.85,26.9,16.2
2016,7,27,5,183.95,26.75,16.2
2016,7,27,6,188.85,27.45,16.2
2016,7,27,7,226.3,32.9,16.2
2016,7,27,8,269.95,39.2,16.2
2016,7,27,9,292.1,42.45,16.2
2016,7,27,10,292.5,42.5,16.2
2016,7,27,11,278.85,40.5,16.2
2016,7,27,12,267.65,38.9,16.2
2016,7,27,13,291.25,42.35,16.2
2016,7,27,14,302.05,43.9,16.2
2016,7,27,15,289.6,42.05,16.2
2016,7,27,16,275,40,16.2
2016,7,27,17,249.95,36.35,16.2
2016,7,27,18,240.65,34.95,16.2
2016,7,27,19,255.85,37.15,16.2
2016,7,27,20,256.8,37.3,16.2
2016,7,27,21,262.3,38.1,16.2
2016,7,27,22,244.95,35.6,16.2
2016,7,27,23,225.3,32.75,16.2
2016,7,27,24,213.55,31.05,16.2
2016,7,28,1,202.25,29.4,16.2
2016,7,28,2,196.7,28.6,16.2
2016,7,28,3,189.05,27.45,16.2
2016,7,28,4,184.85,26.9,16.2
2016,7,28,5,183.95,26.75,16.2
2016,7,28,6,188.85,27.45,16.2
2016,7,28,7,226.3,32.9,16.2
2016,7,28,8,269.95,39.2,16.2
2016,7,28,9,292.1,42.45,16.2
2016,7,28,10,292.5,42.5,16.2
2016,7,28,11,278.85,40.5,16.2
2016,7,28,12,267.65,38.9,16.2
2016,7,28,13,291.25,42.35,16.2
2016,7,28,14,302.05,43.9,16.2
2016,7,28,15,289.6,42.05,16.2
2016,7,28,16,275,40,16.2
2016,7,28,17,249.95,36.35,16.2
2016,7,28,18,240.65,34.95,16.2
2016,7,28,19,255.85,37.15,16.2
2016,7,28,20,256.8,37.3,16.2
2016,7,28,21,262.3,38.1,16.2
2016,7,28,22,244.95,35.6,16.2
2016,7,28,23,225.3,32.75,16.2
2016,7,28,24,213.55,31.05,16.2
2016,7,29,1,202.25,29.4,16.2
2016,7,29,2,196.7,28.6,16.2
2016,7,29,3,189.05,27.45,16.2
2016,7,29,4,184.85,26.9,16.2
2016,7,29,5,183.95,26.75,16.2
2016,7,29,6,188.85,27.45,16.2
2016,7,29,7,226.3,32.9,16.2
2016,7,29,8,269.95,39.2,16.2
2016,7,29,9,292.1,42.45,16.2
2016,7,29,10,292.5,42.5,16.2
2016,7,29,11,278.85,40.5,16.2
2016,7,29,12,267.65,38.9,16.2
2016,7,29,13,291.25,42.35,16.2
2016,7,29,14,302.05,43.9,16.2
2016,7,29,15,289.6,42.05,16.2
2016,7,29,16,275,40,16.2
2016,7,29,17,249.95,36.35,16.2
2016,7,29,18,240.65,34.95,16.2
2016,7,29,19,255.85,37.15,16.2
2016,7,29,20,256.8,37.3,16.2
2016,7,29,21,262.3,38.1,16.2
2016,7,29,22,244.95,35.6,16.2
2016,7,29,23,225.3,32.75,16.2
2016,7,29,24,213.55,31.05,16.2
2016,7,30,1,182.05,26.45,16.2
2016,7,30,2,177,25.75,16.2
2016,7,30,3,170.2,24.75,16.2
2016,7,30,4,166.35,24.15,16.2
2016,7,30,5,165.6,24.05,16.2
2016,7,30,6,169.95,24.7,16.2
2016,7,30,7,203.7,29.6,16.2
2016,7,30,8,242.95,35.3,16.2
2016,7,30,9,262.95,38.2,16.2
2016,7,30,10,263.25,38.25,16.2
2016,7,30,11,251,36.5,16.2
2016,7,30,12,240.9,35.05,16.2
2016,7,30,13,262.1,38.1,16.2
2016,7,30,14,271.8,39.5,16.2
2016,7,30,15,260.65,37.9,16.2
2016,7,30,16,247.5,35.95,16.2
2016,7,30,17,224.95,32.7,16.2
2016,7,30,18,216.6,31.5,16.2
2016,7,30,19,230.25,33.45,16.2
2016,7,30,20,231.1,33.55,16.2
2016,7,30,21,236.05,34.3,16.2
2016,7,30,22,220.45,32.05,16.2
2016,7,30,23,202.75,29.45,16.2
2016,7,30,24,192.2,27.95,16.2
2016,7,31,1,182.05,26.45,16.2
2016,7,31,2,177,25.75,16.2
2016,7,31,3,170.2,24.75,16.2
2016,7,31,4,166.35,24.15,16.2
2016,7,31,5,165.6,24.05,16.2
2016,7,31,6,169.95,24.7,16.2
2016,7,31,7,203.7,29.6,16.2
2016,7,31,8,242.95,35.3,16.2
2016,7,31,9,262.95,38.2,16.2
2016,7,31,10,263.25,38.25,16.2
2016,7,31,11,251,36.5,16.2
2016,7,31,12,240.9,35.05,16.2
2016,7,31,13,262.1,38.1,16.2
2016,7,31,14,271.8,39.5,16.2
2016,7,31,15,260.65,37.9,16.2
2016,7,31,16,247.5,35.95,16.2
2016,7,31,17,224.95,32.7,16.2
2016,7,31,18,216.6,31.5,16.2
2016,7,31,19,230.25,33.45,16.2
2016,7,31,20,231.1,33.55,16.2
2016,7,31,21,236.05,34.3,16.2
2016,7,31,22,220.45,32.05,16.2
2016,7,31,23,202.75,29.45,16.2
2016,7,31,24,192.2,27.95,16.2
2016,8,1,1,209,30.4,16.2
2016,8,1,2,203.25,29.55,16.2
2016,8,1,3,195.45,28.4,16.2
2016,8,1,4,191.05,27.75,16.2
2016,8,1,5,190.1,27.6,16.2
2016,8,1,6,195.2,28.35,16.2
2016,8,1,7,233.9,34,16.2
2016,8,1,8,278.95,40.55,16.2
2016,8,1,9,301.95,43.9,16.2
2016,8,1,10,302.3,43.95,16.2
2016,8,1,11,288.2,41.85,16.2
2016,8,1,12,276.6,40.2,16.2
2016,8,1,13,301,43.75,16.2
2016,8,1,14,312.15,45.35,16.2
2016,8,1,15,299.3,43.5,16.2
2016,8,1,16,284.2,41.3,16.2
2016,8,1,17,258.3,37.55,16.2
2016,8,1,18,248.75,36.1,16.2
2016,8,1,19,264.4,38.4,16.2
2016,8,1,20,265.4,38.6,16.2
2016,8,1,21,271.1,39.4,16.2
2016,8,1,22,253.1,36.8,16.2
2016,8,1,23,232.8,33.85,16.2
2016,8,1,24,220.75,32.1,16.2
2016,8,2,1,209,30.4,16.2
2016,8,2,2,203.25,29.55,16.2
2016,8,2,3,195.45,28.4,16.2
2016,8,2,4,191.05,27.75,16.2
2016,8,2,5,190.1,27.6,16.2
2016,8,2,6,195.2,28.35,16.2
2016,8,2,7,233.9,34,16.2
2016,8,2,8,278.95,40.55,16.2
2016,8,2,9,301.95,43.9,16.2
2016,8,2,10,302.3,43.95,16.2
2016,8,2,11,288.2,41.85,16.2
2016,8,2,12,276.6,40.2,16.2
2016,8,2,13,301,43.75,16.2
2016,8,2,14,312.15,45.35,16.2
2016,8,2,15,299.3,43.5,16.2
2016,8,2,16,284.2,41.3,16.2
2016,8,2,17,258.3,37.55,16.2
2016,8,2,18,248.75,36.1,16.2
2016,8,2,19,264.4,38.4,16.2
2016,8,2,20,265.4,38.6,16.2
2016,8,2,21,271.1,39.4,16.2
2016,8,2,22,253.1,36.8,16.2
2016,8,2,23,232.8,33.85,16.2
2016,8,2,24,220.75,32.1,16.2
2016,8,3,1,209,30.4,16.2
2016,8,3,2,203.25,29.55,16.2
2016,8,3,3,195.45,28.4,16.2
2016,8,3,4,191.05,27.75,16.2
2016,8,3,5,190.1,27.6,16.2
2016,8,3,6,195.2,28.35,16.2
2016,8,3,7,233.9,34,16.2
2016,8,3,8,278.95,40.55,16.2
2016,8,3,9,301.95,43.9,16.2
2016,8,3,10,302.3,43.95,16.2
2016,8,3,11,288.2,41.85,16.2
2016,8,3,12,276.6,40.2,16.2
2016,8,3,13,301,43.75,16.2
2016,8,3,14,312.15,45.35,16.2
2016,8,3,15,299.3,43.5,16.2
2016,8,3,16,284.2,41.3,16.2
2016,8,3,17,258.3,37.55,16.2
2016,8,3,18,248.75,36.1,16.2
2016,8,3,19,264.4,38.4,16.2
2016,8,3,20,265.4,38.6,16.2
2016,8,3,21,271.1,39.4,16.2
2016,8,3,22,253.1,36.8,16.2
2016,8,3,23,232.8,33.85,16.2
2016,8,3,24,220.75,32.1,16.2
2016,8,4,1,209,30.4,16.2
2016,8,4,2,203.25,29.55,16.2
2016,8,4,3,195.45,28.4,16.2
2016,8,4,4,191.05,27.75,16.2
2016,8,4,5,190.1,27.6,16.2
2016,8,4,6,195.2,28.35,16.2
2016,8,4,7,233.9,34,16.2
2016,8,4,8,278.95,40.55,16.2
2016,8,4,9,301.95,43.9,16.2
2016,8,4,10,302.3,43.95,16.2
2016,8,4,11,288.2,41.85,16.2
2016,8,4,12,276.6,40.2,16.2
2016,8,4,13,301,43.75,16.2
2016,8,4,14,312.15,45.35,16.2
2016,8,4,15,299.3,43.5,16.2
2016,8,4,16,284.2,41.3,16.2
2016,8,4,17,258.3,37.55,16.2
2016,8,4,18,248.75,36.1,16.2
2016,8,4,19,264.4,38.4,16.2
2016,8,4,20,265.4,38.6,16.2
2016,8,4,21,271.1,39.4,16.2
2016,8,4,22,253.1,36.8,16.2
2016,8,4,23,232.8,33.85,16.2
2016,8,4,24,220.75,32.1,16.2
2016,8,5,1,209,30.4,16.2
2016,8,5,2,203.25,29.55,16.2
2016,8,5,3,195.45,28.4,16.2
2016,8,5,4,191.05,27.75,16.2
2016,8,5,5,190.1,27.6,16.2
2016,8,5,6,195.2,28.35,16.2
2016,8,5,7,233.9,34,16.2
2016,8,5,8,278.95,40.55,16.2
2016,8,5,9,301.95,43.9,16.2
2016,8,5,10,302.3,43.95,16.2
2016,8,5,11,288.2,41.85,16.2
2016,8,5,12,276.6,40.2,16.2
2016,8,5,13,301,43.75,16.2
2016,8,5,14,312.15,45.35,16.2
2016,8,5,15,299.3,43.5,16.2
2016,8,5,16,284.2,41.3,16.2
2016,8,5,17,258.3,37.55,16.2
2016,8,5,18,248.75,36.1,16.2
2016,8,5,19,264.4,38.4,16.2
2016,8,5,20,265.4,38.6,16.2
2016,8,5,21,271.1,39.4,16.2
2016,8,5,22,253.1,36.8,16.2
2016,8,5,23,232.8,33.85,16.2
2016,8,5,24,220.75,32.1,16.2
2016,8,6,1,188.1,27.35,16.2
2016,8,6,2,182.95,26.55,16.2
2016,8,6,3,175.85,25.6,16.2
2016,8,6,4,171.95,25,16.2
2016,8,6,5,171.1,24.85,16.2
2016,8,6,6,175.65,25.55,16.2
2016,8,6,7,210.55,30.6,16.2
2016,8,6,8,251.1,36.5,16.2
2016,8,6,9,271.75,39.5,16.2
2016,8,6,10,272.05,39.5,16.2
2016,8,6,11,259.4,37.7,16.2
2016,8,6,12,248.95,36.2,16.2
2016,8,6,13,270.85,39.35,16.2
2016,8,6,14,280.95,40.8,16.2
2016,8,6,15,269.35,39.15,16.2
2016,8,6,16,255.8,37.15,16.2
2016,8,6,17,232.45,33.75,16.2
2016,8,6,18,223.85,32.5,16.2
2016,8,6,19,238,34.6,16.2
2016,8,6,20,238.85,34.7,16.2
2016,8,6,21,244,35.45,16.2
2016,8,6,22,227.8,33.1,16.2
2016,8,6,23,209.55,30.45,16.2
2016,8,6,24,198.7,28.85,16.2
2016,8,7,1,188.1,27.35,16.2
2016,8,7,2,182.95,26.55,16.2
2016,8,7,3,175.85,25.6,16.2
2016,8,7,4,171.95,25,16.2
2016,8,7,5,171.1,24.85,16.2
2016,8,7,6,175.65,25.55,16.2
2016,8,7,7,210.55,30.6,16.2
2016,8,7,8,251.1,36.5,16.2
2016,8,7,9,271.75,39.5,16.2
2016,8,7,10,272.05,39.5,16.2
2016,8,7,11,259.4,37.7,16.2
2016,8,7,12,248.95,36.2,16.2
2016,8,7,13,270.85,39.35,16.2
2016,8,7,14,280.95,40.8,16.2
2016,8,7,15,269.35,39.15,16.2
2016,8,7,16,255.8,37.15,16.2
2016,8,7,17,232.45,33.75,16.2
2016,8,7,18,223.85,32.5,16.2
2016,8,7,19,238,34.6,16.2
2016,8,7,20,238.85,34.7,16.2
2016,8,7,21,244,35.45,16.2
2016,8,7,22,227.8,33.1,16.2
2016,8,7,23,209.55,30.45,16.2
2016,8,7,24,198.7,28.85,16.2
2016,8,8,1,209,30.4,16.2
2016,8,8,2,203.25,29.55,16.2
2016,8,8,3,195.45,28.4,16.2
2016,8,8,4,191.05,27.75,16.2
2016,8,8,5,190.1,27.6,16.2
2016,8,8,6,195.2,28.35,16.2
2016,8,8,7,233.9,34,16.2
2016,8,8,8,278.95,40.55,16.2
2016,8,8,9,301.95,43.9,16.2
2016,8,8,10,302.3,43.95,16.2
2016,8,8,11,288.2,41.85,16.2
2016,8,8,12,276.6,40.2,16.2
2016,8,8,13,301,43.75,16.2
2016,8,8,14,312.15,45.35,16.2
2016,8,8,15,299.3,43.5,16.2
2016,8,8,16,284.2,41.3,16.2
2016,8,8,17,258.3,37.55,16.2
2016,8,8,18,248.75,36.1,16.2
2016,8,8,19,264.4,38.4,16.2
2016,8,8,20,265.4,38.6,16.2
2016,8,8,21,271.1,39.4,16.2
2016,8,8,22,253.1,36.8,16.2
2016,8,8,23,232.8,33.85,16.2
2016,8,8,24,220.75,32.1,16.2
2016,8,9,1,209,30.4,16.2
2016,8,9,2,203.25,29.55,16.2
2016,8,9,3,195.45,28.4,16.2
2016,8,9,4,191.05,27.75,16.2
2016,8,9,5,190.1,27.6,16.2
2016,8,9,6,195.2,28.35,16.2
2016,8,9,7,233.9,34,16.2
2016,8,9,8,278.95,40.55,16.2
2016,8,9,9,301.95,43.9,16.2
2016,8,9,10,302.3,43.95,16.2
2016,8,9,11,288.2,41.85,16.2
2016,8,9,12,276.6,40.2,16.2
2016,8,9,13,301,43.75,16.2
2016,8,9,14,312.15,45.35,16.2
2016,8,9,15,299.3,43.5,16.2
2016,8,9,16,284.2,41.3,16.2
2016,8,9,17,258.3,37.55,16.2
2016,8,9,18,248.75,36.1,16.2
2016,8,9,19,264.4,38.4,16.2
2016,8,9,20,265.4,38.6,16.2
2016,8,9,21,271.1,39.4,16.2
2016,8,9,22,253.1,36.8,16.2
2016,8,9,23,232.8,33.85,16.2
2016,8,9,24,220.75,32.1,16.2
2016,8,10,1,209,30.4,16.2
2016,8,10,2,203.25,29.55,16.2
2016,8,10,3,195.45,28.4,16.2
2016,8,10,4,191.05,27.75,16.2
2016,8,10,5,190.1,27.6,16.2
2016,8,10,6,195.2,28.35,16.2
2016,8,10,7,233.9,34,16.2
2016,8,10,8,278.95,40.55,16.2
2016,8,10,9,301.95,43.9,16.2
2016,8,10,10,302.3,43.95,16.2
2016,8,10,11,288.2,41.85,16.2
2016,8,10,12,276.6,40.2,16.2
2016,8,10,13,301,43.75,16.2
2016,8,10,14,312.15,45.35,16.2
2016,8,10,15,299.3,43.5,16.2
2016,8,10,16,284.2,41.3,16.2
2016,8,10,17,258.3,37.55,16.2
2016,8,10,18,248.75,36.1,16.2
2016,8,10,19,264.4,38.4,16.2
2016,8,10,20,265.4,38.6,16.2
2016,8,10,21,271.1,39.4,16.2
2016,8,10,22,253.1,36.8,16.2
2016,8,10,23,232.8,33.85,16.2
2016,8,10,24,220.75,32.1,16.2
2016,8,11,1,209,30.4,16.2
2016,8,11,2,203.25,29.55,16.2
2016,8,11,3,195.45,28.4,16.2
2016,8,11,4,191.05,27.75,16.2
2016,8,11,5,190.1,27.6,16.2
2016,8,11,6,195.2,28.35,16.2
2016,8,11,7,233.9,34,16.2
2016,8,11,8,278.95,40.55,16.2
2016,8,11,9,301.95,43.9,16.2
2016,8,11,10,302.3,43.95,16.2
2016,8,11,11,288.2,41.85,16.2
2016,8,11,12,276.6,40.2,16.2
2016,8,11,13,301,43.75,16.2
2016,8,11,14,312.15,45.35,16.2
2016,8,11,15,299.3,43.5,16.2
2016,8,11,16,284.2,41.3,16.2
2016,8,11,17,258.3,37.55,16.2
2016,8,11,18,248.75,36.1,16.2
2016,8,11,19,264.4,38.4,16.2
2016,8,11,20,265.4,38.6,16.2
2016,8,11,21,271.1,39.4,16.2
2016,8,11,22,253.1,36.8,16.2
2016,8,11,23,232.8,33.85,16.2
2016,8,11,24,220.75,32.1,16.2
2016,8,12,1,209,30.4,16.2
2016,8,12,2,203.25,29.55,16.2
2016,8,12,3,195.45,28.4,16.2
2016,8,12,4,191.05,27.75,16.2
2016,8,12,5,190.1,27.6,16.2
2016,8,12,6,195.2,28.35,16.2
2016,8,12,7,233.9,34,16.2
2016,8,12,8,278.95,40.55,16.2
2016,8,12,9,301.95,43.9,16.2
2016,8,12,10,302.3,43.95,16.2
2016,8,12,11,288.2,41.85,16.2
2016,8,12,12,276.6,40.2,16.2
2016,8,12,13,301,43.75,16.2
2016,8,12,14,312.15,45.35,16.2
2016,8,12,15,299.3,43.5,16.2
2016,8,12,16,284.2,41.3,16.2
2016,8,12,17,258.3,37.55,16.2
2016,8,12,18,248.75,36.1,16.2
2016,8,12,19,264.4,38.4,16.2
2016,8,12,20,265.4,38.6,16.2
2016,8,12,21,271.1,39.4,16.2
2016,8,12,22,253.1,36.8,16.2
2016,8,12,23,232.8,33.85,16.2
2016,8,12,24,220.75,32.1,16.2
2016,8,13,1,188.1,27.35,16.2
2016,8,13,2,182.95,26.55,16.2
2016,8,13,3,175.85,25.6,16.2
2016,8,13,4,171.95,25,16.2
2016,8,13,5,171.1,24.85,16.2
2016,8,13,6,175.65,25.55,16.2
2016,8,13,7,210.55,30.6,16.2
2016,8,13,8,251.1,36.5,16.2
2016,8,13,9,271.75,39.5,16.2
2016,8,13,10,272.05,39.5,16.2
2016,8,13,11,259.4,37.7,16.2
2016,8,13,12,248.95,36.2,16.2
2016,8,13,13,270.85,39.35,16.2
2016,8,13,14,280.95,40.8,16.2
2016,8,13,15,269.35,39.15,16.2
2016,8,13,16,255.8,37.15,16.2
2016,8,13,17,232.45,33.75,16.2
2016,8,13,18,223.85,32.5,16.2
2016,8,13,19,238,34.6,16.2
2016,8,13,20,238.85,34.7,16.2
2016,8,13,21,244,35.45,16.2
2016,8,13,22,227.8,33.1,16.2
2016,8,13,23,209.55,30.45,16.2
2016,8,13,24,198.7,28.85,16.2
2016,8,14,1,188.1,27.35,16.2
2016,8,14,2,182.95,26.55,16.2
2016,8,14,3,175.85,25.6,16.2
2016,8,14,4,171.95,25,16.2
2016,8,14,5,171.1,24.85,16.2
2016,8,14,6,175.65,25.55,16.2
2016,8,14,7,210.55,30.6,16.2
2016,8,14,8,251.1,36.5,16.2
2016,8,14,9,271.75,39.5,16.2
2016,8,14,10,272.05,39.5,16.2
2016,8,14,11,259.4,37.7,16.2
2016,8,14,12,248.95,36.2,16.2
2016,8,14,13,270.85,39.35,16.2
2016,8,14,14,280.95,40.8,16.2
2016,8,14,15,269.35,39.15,16.2
2016,8,14,16,255.8,37.15,16.2
2016,8,14,17,232.45,33.75,16.2
2016,8,14,18,223.85,32.5,16.2
2016,8,14,19,238,34.6,16.2
