year,month,day,hour,pHydro
2016,3,31,18,12.02
2016,3,31,19,12.02
2016,3,31,20,12.02
2016,3,31,21,12.02
2016,3,31,22,12.02
2016,3,31,23,12.02
2016,3,31,24,12.02
2016,4,1,1,11.8
2016,4,1,2,11.8
2016,4,1,3,11.8
2016,4,1,4,11.8
2016,4,1,5,11.8
2016,4,1,6,11.8
2016,4,1,7,11.8
2016,4,1,8,11.8
2016,4,1,9,11.8
2016,4,1,10,11.8
2016,4,1,11,11.8
2016,4,1,12,11.8
2016,4,1,13,11.8
2016,4,1,14,11.8
2016,4,1,15,11.8
2016,4,1,16,11.8
2016,4,1,17,11.8
2016,4,1,18,11.8
2016,4,1,19,11.8
2016,4,1,20,11.8
2016,4,1,21,11.8
2016,4,1,22,11.8
2016,4,1,23,11.8
2016,4,1,24,11.8
2016,4,2,1,11.42
2016,4,2,2,11.42
2016,4,2,3,11.42
2016,4,2,4,11.42
2016,4,2,5,11.42
2016,4,2,6,11.42
2016,4,2,7,11.42
2016,4,2,8,11.42
2016,4,2,9,11.42
2016,4,2,10,11.42
2016,4,2,11,11.42
2016,4,2,12,11.42
2016,4,2,13,11.42
2016,4,2,14,11.42
2016,4,2,15,11.42
2016,4,2,16,11.42
2016,4,2,17,11.42
2016,4,2,18,11.42
2016,4,2,19,11.42
2016,4,2,20,11.42
2016,4,2,21,11.42
2016,4,2,22,11.42
2016,4,2,23,11.42
2016,4,2,24,11.42
2016,4,3,1,10.98
2016,4,3,2,10.98
2016,4,3,3,10.98
2016,4,3,4,10.98
2016,4,3,5,10.98
2016,4,3,6,10.98
2016,4,3,7,10.98
2016,4,3,8,10.98
2016,4,3,9,10.98
2016,4,3,10,10.98
2016,4,3,11,10.98
2016,4,3,12,10.98
2016,4,3,13,10.98
2016,4,3,14,10.98
2016,4,3,15,10.98
2016,4,3,16,10.98
2016,4,3,17,10.98
2016,4,3,18,10.98
2016,4,3,19,10.98
2016,4,3,20,10.98
2016,4,3,21,10.98
2016,4,3,22,10.98
2016,4,3,23,10.98
2016,4,3,24,10.98
2016,4,4,1,10.64
2016,4,4,2,10.64
2016,4,4,3,10.64
2016,4,4,4,10.64
2016,4,4,5,10.64
2016,4,4,6,10.64
2016,4,4,7,10.64
2016,4,4,8,10.64
2016,4,4,9,10.64
2016,4,4,10,10.64
2016,4,4,11,10.64
2016,4,4,12,10.64
2016,4,4,13,10.64
2016,4,4,14,10.64
2016,4,4,15,10.64
2016,4,4,16,10.64
2016,4,4,17,10.64
2016,4,4,18,10.64
2016,4,4,19,10.64
2016,4,4,20,10.64
2016,4,4,21,10.64
2016,4,4,22,10.64
2016,4,4,23,10.64
2016,4,4,24,10.64
2016,4,5,1,10.32
2016,4,5,2,10.32
2016,4,5,3,10.32
2016,4,5,4,10.32
2016,4,5,5,10.32
2016,4,5,6,10.32
2016,4,5,7,10.32
2016,4,5,8,10.32
2016,4,5,9,10.32
2016,4,5,10,10.32
2016,4,5,11,10.32
2016,4,5,12,10.32
2016,4,5,13,10.32
2016,4,5,14,10.32
2016,4,5,15,10.32
2016,4,5,16,10.32
2016,4,5,17,10.32
2016,4,5,18,10.32
2016,4,5,19,10.32
2016,4,5,20,10.32
2016,4,5,21,10.32
2016,4,5,22,10.32
2016,4,5,23,10.32
2016,4,5,24,10.32
2016,4,6,1,10
2016,4,6,2,10
2016,4,6,3,10
2016,4,6,4,10
2016,4,6,5,10
2016,4,6,6,10
2016,4,6,7,10
2016,4,6,8,10
2016,4,6,9,10
2016,4,6,10,10
2016,4,6,11,10
2016,4,6,12,10
2016,4,6,13,10
2016,4,6,14,10
2016,4,6,15,10
2016,4,6,16,10
2016,4,6,17,10
2016,4,6,18,10
2016,4,6,19,10
2016,4,6,20,10
2016,4,6,21,10
2016,4,6,22,10
2016,4,6,23,10
2016,4,6,24,10
2016,4,7,1,9.68
2016,4,7,2,9.68
2016,4,7,3,9.68
2016,4,7,4,9.68
2016,4,7,5,9.68
2016,4,7,6,9.68
2016,4,7,7,9.68
2016,4,7,8,9.68
2016,4,7,9,9.68
2016,4,7,10,9.68
2016,4,7,11,9.68
2016,4,7,12,9.68
2016,4,7,13,9.68
2016,4,7,14,9.68
2016,4,7,15,9.68
2016,4,7,16,9.68
2016,4,7,17,9.68
2016,4,7,18,9.68
2016,4,7,19,9.68
2016,4,7,20,9.68
2016,4,7,21,9.68
2016,4,7,22,9.68
2016,4,7,23,9.68
2016,4,7,24,9.68
2016,4,8,1,9.38
2016,4,8,2,9.38
2016,4,8,3,9.38
2016,4,8,4,9.38
2016,4,8,5,9.38
2016,4,8,6,9.38
2016,4,8,7,9.38
2016,4,8,8,9.38
2016,4,8,9,9.38
2016,4,8,10,9.38
2016,4,8,11,9.38
2016,4,8,12,9.38
2016,4,8,13,9.38
2016,4,8,14,9.38
2016,4,8,15,9.38
2016,4,8,16,9.38
2016,4,8,17,9.38
2016,4,8,18,9.38
2016,4,8,19,9.38
2016,4,8,20,9.38
2016,4,8,21,9.38
2016,4,8,22,9.38
2016,4,8,23,9.38
2016,4,8,24,9.38
2016,4,9,1,9.1
2016,4,9,2,9.1
2016,4,9,3,9.1
2016,4,9,4,9.1
2016,4,9,5,9.1
2016,4,9,6,9.1
2016,4,9,7,9.1
2016,4,9,8,9.1
2016,4,9,9,9.1
2016,4,9,10,9.1
2016,4,9,11,9.1
2016,4,9,12,9.1
2016,4,9,13,9.1
2016,4,9,14,9.1
2016,4,9,15,9.1
2016,4,9,16,9.1
2016,4,9,17,9.1
2016,4,9,18,9.1
2016,4,9,19,9.1
2016,4,9,20,9.1
2016,4,9,21,9.1
2016,4,9,22,9.1
2016,4,9,23,9.1
2016,4,9,24,9.1
2016,4,10,1,8.9
2016,4,10,2,8.9
2016,4,10,3,8.9
2016,4,10,4,8.9
2016,4,10,5,8.9
2016,4,10,6,8.9
2016,4,10,7,8.9
2016,4,10,8,8.9
2016,4,10,9,8.9
2016,4,10,10,8.9
2016,4,10,11,8.9
2016,4,10,12,8.9
2016,4,10,13,8.9
2016,4,10,14,8.9
2016,4,10,15,8.9
2016,4,10,16,8.9
2016,4,10,17,8.9
2016,4,10,18,8.9
2016,4,10,19,8.9
2016,4,10,20,8.9
2016,4,10,21,8.9
2016,4,10,22,8.9
2016,4,10,23,8.9
2016,4,10,24,8.9
2016,4,11,1,8.76
2016,4,11,2,8.76
2016,4,11,3,8.76
2016,4,11,4,8.76
2016,4,11,5,8.76
2016,4,11,6,8.76
2016,4,11,7,8.76
2016,4,11,8,8.76
2016,4,11,9,8.76
2016,4,11,10,8.76
2016,4,11,11,8.76
2016,4,11,12,8.76
2016,4,11,13,8.76
2016,4,11,14,8.76
2016,4,11,15,8.76
2016,4,11,16,8.76
2016,4,11,17,8.76
2016,4,11,18,8.76
2016,4,11,19,8.76
2016,4,11,20,8.76
2016,4,11,21,8.76
2016,4,11,22,8.76
2016,4,11,23,8.76
2016,4,11,24,8.76
2016,4,12,1,8.64
2016,4,12,2,8.64
2016,4,12,3,8.64
2016,4,12,4,8.64
2016,4,12,5,8.64
2016,4,12,6,8.64
2016,4,12,7,8.64
2016,4,12,8,8.64
2016,4,12,9,8.64
2016,4,12,10,8.64
2016,4,12,11,8.64
2016,4,12,12,8.64
2016,4,12,13,8.64
2016,4,12,14,8.64
2016,4,12,15,8.64
2016,4,12,16,8.64
2016,4,12,17,8.64
2016,4,12,18,8.64
2016,4,12,19,8.64
2016,4,12,20,8.64
2016,4,12,21,8.64
2016,4,12,22,8.64
2016,4,12,23,8.64
2016,4,12,24,8.64
2016,4,13,1,8.62
2016,4,13,2,8.62
2016,4,13,3,8.62
2016,4,13,4,8.62
2016,4,13,5,8.62
2016,4,13,6,8.62
2016,4,13,7,8.62
2016,4,13,8,8.62
2016,4,13,9,8.62
2016,4,13,10,8.62
2016,4,13,11,8.62
2016,4,13,12,8.62
2016,4,13,13,8.62
2016,4,13,14,8.62
2016,4,13,15,8.62
2016,4,13,16,8.62
2016,4,13,17,8.62
2016,4,13,18,8.62
2016,4,13,19,8.62
2016,4,13,20,8.62
2016,4,13,21,8.62
2016,4,13,22,8.62
2016,4,13,23,8.62
2016,4,13,24,8.62
2016,4,14,1,9.56
2016,4,14,2,9.56
2016,4,14,3,9.56
2016,4,14,4,9.56
2016,4,14,5,9.56
2016,4,14,6,9.56
2016,4,14,7,9.56
2016,4,14,8,9.56
2016,4,14,9,9.56
2016,4,14,10,9.56
2016,4,14,11,9.56
2016,4,14,12,9.56
2016,4,14,13,9.56
2016,4,14,14,9.56
2016,4,14,15,9.56
2016,4,14,16,9.56
2016,4,14,17,9.56
2016,4,14,18,9.56
2016,4,14,19,9.56
2016,4,14,20,9.56
2016,4,14,21,9.56
2016,4,14,22,9.56
2016,4,14,23,9.56
2016,4,14,24,9.56
2016,4,15,1,10.44
2016,4,15,2,10.44
2016,4,15,3,10.44
2016,4,15,4,10.44
2016,4,15,5,10.44
2016,4,15,6,10.44
2016,4,15,7,10.44
2016,4,15,8,10.44
2016,4,15,9,10.44
2016,4,15,10,10.44
2016,4,15,11,10.44
2016,4,15,12,10.44
2016,4,15,13,10.44
2016,4,15,14,10.44
2016,4,15,15,10.44
2016,4,15,16,10.44
2016,4,15,17,10.44
2016,4,15,18,10.44
2016,4,15,19,10.44
2016,4,15,20,10.44
2016,4,15,21,10.44
2016,4,15,22,10.44
2016,4,15,23,10.44
2016,4,15,24,10.44
2016,4,16,1,9.18
2016,4,16,2,9.18
2016,4,16,3,9.18
2016,4,16,4,9.18
2016,4,16,5,9.18
2016,4,16,6,9.18
2016,4,16,7,9.18
2016,4,16,8,9.18
2016,4,16,9,9.18
2016,4,16,10,9.18
2016,4,16,11,9.18
2016,4,16,12,9.18
2016,4,16,13,9.18
2016,4,16,14,9.18
2016,4,16,15,9.18
2016,4,16,16,9.18
2016,4,16,17,9.18
2016,4,16,18,9.18
2016,4,16,19,9.18
2016,4,16,20,9.18
2016,4,16,21,9.18
2016,4,16,22,9.18
2016,4,16,23,9.18
2016,4,16,24,9.18
2016,4,17,1,7.42
2016,4,17,2,7.42
2016,4,17,3,7.42
2016,4,17,4,7.42
2016,4,17,5,7.42
2016,4,17,6,7.42
2016,4,17,7,7.42
2016,4,17,8,7.42
2016,4,17,9,7.42
2016,4,17,10,7.42
2016,4,17,11,7.42
2016,4,17,12,7.42
2016,4,17,13,7.42
2016,4,17,14,7.42
2016,4,17,15,7.42
2016,4,17,16,7.42
2016,4,17,17,7.42
2016,4,17,18,7.42
2016,4,17,19,7.42
2016,4,17,20,7.42
2016,4,17,21,7.42
2016,4,17,22,7.42
2016,4,17,23,7.42
2016,4,17,24,7.42
2016,4,18,1,6.8
2016,4,18,2,6.8
2016,4,18,3,6.8
2016,4,18,4,6.8
2016,4,18,5,6.8
2016,4,18,6,6.8
2016,4,18,7,6.8
2016,4,18,8,6.8
2016,4,18,9,6.8
2016,4,18,10,6.8
2016,4,18,11,6.8
2016,4,18,12,6.8
2016,4,18,13,6.8
2016,4,18,14,6.8
2016,4,18,15,6.8
2016,4,18,16,6.8
2016,4,18,17,6.8
2016,4,18,18,6.8
2016,4,18,19,6.8
2016,4,18,20,6.8
2016,4,18,21,6.8
2016,4,18,22,6.8
2016,4,18,23,6.8
2016,4,18,24,6.8
2016,4,19,1,6.54
2016,4,19,2,6.54
2016,4,19,3,6.54
2016,4,19,4,6.54
2016,4,19,5,6.54
2016,4,19,6,6.54
2016,4,19,7,6.54
2016,4,19,8,6.54
2016,4,19,9,6.54
2016,4,19,10,6.54
2016,4,19,11,6.54
2016,4,19,12,6.54
2016,4,19,13,6.54
2016,4,19,14,6.54
2016,4,19,15,6.54
2016,4,19,16,6.54
2016,4,19,17,6.54
2016,4,19,18,6.54
2016,4,19,19,6.54
2016,4,19,20,6.54
2016,4,19,21,6.54
2016,4,19,22,6.54
2016,4,19,23,6.54
2016,4,19,24,6.54
2016,4,20,1,6.3
2016,4,20,2,6.3
2016,4,20,3,6.3
2016,4,20,4,6.3
2016,4,20,5,6.3
2016,4,20,6,6.3
2016,4,20,7,6.3
2016,4,20,8,6.3
2016,4,20,9,6.3
2016,4,20,10,6.3
2016,4,20,11,6.3
2016,4,20,12,6.3
2016,4,20,13,6.3
2016,4,20,14,6.3
2016,4,20,15,6.3
2016,4,20,16,6.3
2016,4,20,17,6.3
2016,4,20,18,6.3
2016,4,20,19,6.3
2016,4,20,20,6.3
2016,4,20,21,6.3
2016,4,20,22,6.3
2016,4,20,23,6.3
2016,4,20,24,6.3
2016,4,21,1,6.04
2016,4,21,2,6.04
2016,4,21,3,6.04
2016,4,21,4,6.04
2016,4,21,5,6.04
2016,4,21,6,6.04
2016,4,21,7,6.04
2016,4,21,8,6.04
2016,4,21,9,6.04
2016,4,21,10,6.04
2016,4,21,11,6.04
2016,4,21,12,6.04
2016,4,21,13,6.04
2016,4,21,14,6.04
2016,4,21,15,6.04
2016,4,21,16,6.04
2016,4,21,17,6.04
2016,4,21,18,6.04
2016,4,21,19,6.04
2016,4,21,20,6.04
2016,4,21,21,6.04
2016,4,21,22,6.04
2016,4,21,23,6.04
2016,4,21,24,6.04
2016,4,22,1,5.8
2016,4,22,2,5.8
2016,4,22,3,5.8
2016,4,22,4,5.8
2016,4,22,5,5.8
2016,4,22,6,5.8
2016,4,22,7,5.8
2016,4,22,8,5.8
2016,4,22,9,5.8
2016,4,22,10,5.8
2016,4,22,11,5.8
2016,4,22,12,5.8
2016,4,22,13,5.8
2016,4,22,14,5.8
2016,4,22,15,5.8
2016,4,22,16,5.8
2016,4,22,17,5.8
2016,4,22,18,5.8
2016,4,22,19,5.8
2016,4,22,20,5.8
2016,4,22,21,5.8
2016,4,22,22,5.8
2016,4,22,23,5.8
2016,4,22,24,5.8
2016,4,23,1,5.6
2016,4,23,2,5.6
2016,4,23,3,5.6
2016,4,23,4,5.6
2016,4,23,5,5.6
2016,4,23,6,5.6
2016,4,23,7,5.6
2016,4,23,8,5.6
2016,4,23,9,5.6
2016,4,23,10,5.6
2016,4,23,11,5.6
2016,4,23,12,5.6
2016,4,23,13,5.6
2016,4,23,14,5.6
2016,4,23,15,5.6
2016,4,23,16,5.6
2016,4,23,17,5.6
2016,4,23,18,5.6
2016,4,23,19,5.6
2016,4,23,20,5.6
2016,4,23,21,5.6
2016,4,23,22,5.6
2016,4,23,23,5.6
2016,4,23,24,5.6
2016,4,24,1,5.26
2016,4,24,2,5.26
2016,4,24,3,5.26
2016,4,24,4,5.26
2016,4,24,5,5.26
2016,4,24,6,5.26
2016,4,24,7,5.26
2016,4,24,8,5.26
2016,4,24,9,5.26
2016,4,24,10,5.26
2016,4,24,11,5.26
2016,4,24,12,5.26
2016,4,24,13,5.26
2016,4,24,14,5.26
2016,4,24,15,5.26
2016,4,24,16,5.26
2016,4,24,17,5.26
2016,4,24,18,5.26
2016,4,24,19,5.26
2016,4,24,20,5.26
2016,4,24,21,5.26
2016,4,24,22,5.26
2016,4,24,23,5.26
2016,4,24,24,5.26
2016,4,25,1,4.92
2016,4,25,2,4.92
2016,4,25,3,4.92
2016,4,25,4,4.92
2016,4,25,5,4.92
2016,4,25,6,4.92
2016,4,25,7,4.92
2016,4,25,8,4.92
2016,4,25,9,4.92
2016,4,25,10,4.92
2016,4,25,11,4.92
2016,4,25,12,4.92
2016,4,25,13,4.92
2016,4,25,14,4.92
2016,4,25,15,4.92
2016,4,25,16,4.92
2016,4,25,17,4.92
2016,4,25,18,4.92
2016,4,25,19,4.92
2016,4,25,20,4.92
2016,4,25,21,4.92
2016,4,25,22,4.92
2016,4,25,23,4.92
2016,4,25,24,4.92
2016,4,26,1,5.5
2016,4,26,2,5.5
2016,4,26,3,5.5
2016,4,26,4,5.5
2016,4,26,5,5.5
2016,4,26,6,5.5
2016,4,26,7,5.5
2016,4,26,8,5.5
2016,4,26,9,5.5
2016,4,26,10,5.5
2016,4,26,11,5.5
2016,4,26,12,5.5
2016,4,26,13,5.5
2016,4,26,14,5.5
2016,4,26,15,5.5
2016,4,26,16,5.5
2016,4,26,17,5.5
2016,4,26,18,5.5
2016,4,26,19,5.5
2016,4,26,20,5.5
2016,4,26,21,5.5
2016,4,26,22,5.5
2016,4,26,23,5.5
2016,4,26,24,5.5
2016,4,27,1,6.24
2016,4,27,2,6.24
2016,4,27,3,6.24
2016,4,27,4,6.24
2016,4,27,5,6.24
2016,4,27,6,6.24
2016,4,27,7,6.24
2016,4,27,8,6.24
2016,4,27,9,6.24
2016,4,27,10,6.24
2016,4,27,11,6.24
2016,4,27,12,6.24
2016,4,27,13,6.24
2016,4,27,14,6.24
2016,4,27,15,6.24
2016,4,27,16,6.24
2016,4,27,17,6.24
2016,4,27,18,6.24
2016,4,27,19,6.24
2016,4,27,20,6.24
2016,4,27,21,6.24
2016,4,27,22,6.24
2016,4,27,23,6.24
2016,4,27,24,6.24
2016,4,28,1,5.84
2016,4,28,2,5.84
2016,4,28,3,5.84
2016,4,28,4,5.84
2016,4,28,5,5.84
2016,4,28,6,5.84
2016,4,28,7,5.84
2016,4,28,8,5.84
2016,4,28,9,5.84
2016,4,28,10,5.84
2016,4,28,11,5.84
2016,4,28,12,5.84
2016,4,28,13,5.84
2016,4,28,14,5.84
2016,4,28,15,5.84
2016,4,28,16,5.84
2016,4,28,17,5.84
2016,4,28,18,5.84
2016,4,28,19,5.84
2016,4,28,20,5.84
2016,4,28,21,5.84
2016,4,28,22,5.84
2016,4,28,23,5.84
2016,4,28,24,5.84
2016,4,29,1,4.04
2016,4,29,2,4.04
2016,4,29,3,4.04
2016,4,29,4,4.04
2016,4,29,5,4.04
2016,4,29,6,4.04
2016,4,29,7,4.04
2016,4,29,8,4.04
2016,4,29,9,4.04
2016,4,29,10,4.04
2016,4,29,11,4.04
2016,4,29,12,4.04
2016,4,29,13,4.04
2016,4,29,14,4.04
2016,4,29,15,4.04
2016,4,29,16,4.04
2016,4,29,17,4.04
2016,4,29,18,4.04
2016,4,29,19,4.04
2016,4,29,20,4.04
2016,4,29,21,4.04
2016,4,29,22,4.04
2016,4,29,23,4.04
2016,4,29,24,4.04
2016,4,30,1,4.22
2016,4,30,2,4.22
2016,4,30,3,4.22
2016,4,30,4,4.22
2016,4,30,5,4.22
2016,4,30,6,4.22
2016,4,30,7,4.22
2016,4,30,8,4.22
2016,4,30,9,4.22
2016,4,30,10,4.22
2016,4,30,11,4.22
2016,4,30,12,4.22
2016,4,30,13,4.22
2016,4,30,14,4.22
2016,4,30,15,4.22
2016,4,30,16,4.22
2016,4,30,17,4.22
2016,4,30,18,4.22
2016,4,30,19,4.22
2016,4,30,20,4.22
2016,4,30,21,4.22
2016,4,30,22,4.22
2016,4,30,23,4.22
2016,4,30,24,4.22
2016,5,1,1,4.64
2016,5,1,2,4.64
2016,5,1,3,4.64
2016,5,1,4,4.64
2016,5,1,5,4.64
2016,5,1,6,4.64
2016,5,1,7,4.64
2016,5,1,8,4.64
2016,5,1,9,4.64
2016,5,1,10,4.64
2016,5,1,11,4.64
2016,5,1,12,4.64
2016,5,1,13,4.64
2016,5,1,14,4.64
2016,5,1,15,4.64
2016,5,1,16,4.64
2016,5,1,17,4.64
2016,5,1,18,4.64
2016,5,1,19,4.64
2016,5,1,20,4.64
2016,5,1,21,4.64
2016,5,1,22,4.64
2016,5,1,23,4.64
2016,5,1,24,4.64
2016,5,2,1,4.62
2016,5,2,2,4.62
2016,5,2,3,4.62
2016,5,2,4,4.62
2016,5,2,5,4.62
2016,5,2,6,4.62
2016,5,2,7,4.62
2016,5,2,8,4.62
2016,5,2,9,4.62
2016,5,2,10,4.62
2016,5,2,11,4.62
2016,5,2,12,4.62
2016,5,2,13,4.62
2016,5,2,14,4.62
2016,5,2,15,4.62
2016,5,2,16,4.62
2016,5,2,17,4.62
2016,5,2,18,4.62
2016,5,2,19,4.62
2016,5,2,20,4.62
2016,5,2,21,4.62
2016,5,2,22,4.62
2016,5,2,23,4.62
2016,5,2,24,4.62
2016,5,3,1,5.28
2016,5,3,2,5.28
2016,5,3,3,5.28
2016,5,3,4,5.28
2016,5,3,5,5.28
2016,5,3,6,5.28
2016,5,3,7,5.28
2016,5,3,8,5.28
2016,5,3,9,5.28
2016,5,3,10,5.28
2016,5,3,11,5.28
2016,5,3,12,5.28
2016,5,3,13,5.28
2016,5,3,14,5.28
2016,5,3,15,5.28
2016,5,3,16,5.28
2016,5,3,17,5.28
2016,5,3,18,5.28
2016,5,3,19,5.28
2016,5,3,20,5.28
2016,5,3,21,5.28
2016,5,3,22,5.28
2016,5,3,23,5.28
2016,5,3,24,5.28
2016,5,4,1,6.42
2016,5,4,2,6.42
2016,5,4,3,6.42
2016,5,4,4,6.42
2016,5,4,5,6.42
2016,5,4,6,6.42
2016,5,4,7,6.42
2016,5,4,8,6.42
2016,5,4,9,6.42
2016,5,4,10,6.42
2016,5,4,11,6.42
2016,5,4,12,6.42
2016,5,4,13,6.42
2016,5,4,14,6.42
2016,5,4,15,6.42
2016,5,4,16,6.42
2016,5,4,17,6.42
2016,5,4,18,6.42
2016,5,4,19,6.42
2016,5,4,20,6.42
2016,5,4,21,6.42
2016,5,4,22,6.42
2016,5,4,23,6.42
2016,5,4,24,6.42
2016,5,5,1,7.32
2016,5,5,2,7.32
2016,5,5,3,7.32
2016,5,5,4,7.32
2016,5,5,5,7.32
2016,5,5,6,7.32
2016,5,5,7,7.32
2016,5,5,8,7.32
2016,5,5,9,7.32
2016,5,5,10,7.32
2016,5,5,11,7.32
2016,5,5,12,7.32
2016,5,5,13,7.32
2016,5,5,14,7.32
2016,5,5,15,7.32
2016,5,5,16,7.32
2016,5,5,17,7.32
2016,5,5,18,7.32
2016,5,5,19,7.32
2016,5,5,20,7.32
2016,5,5,21,7.32
2016,5,5,22,7.32
2016,5,5,23,7.32
2016,5,5,24,7.32
2016,5,6,1,7.78
2016,5,6,2,7.78
2016,5,6,3,7.78
2016,5,6,4,7.78
2016,5,6,5,7.78
2016,5,6,6,7.78
2016,5,6,7,7.78
2016,5,6,8,7.78
2016,5,6,9,7.78
2016,5,6,10,7.78
2016,5,6,11,7.78
2016,5,6,12,7.78
2016,5,6,13,7.78
2016,5,6,14,7.78
2016,5,6,15,7.78
2016,5,6,16,7.78
2016,5,6,17,7.78
2016,5,6,18,7.78
2016,5,6,19,7.78
2016,5,6,20,7.78
2016,5,6,21,7.78
2016,5,6,22,7.78
2016,5,6,23,7.78
2016,5,6,24,7.78
2016,5,7,1,8.08
2016,5,7,2,8.08
2016,5,7,3,8.08
2016,5,7,4,8.08
2016,5,7,5,8.08
2016,5,7,6,8.08
2016,5,7,7,8.08
2016,5,7,8,8.08
2016,5,7,9,8.08
2016,5,7,10,8.08
2016,5,7,11,8.08
2016,5,7,12,8.08
2016,5,7,13,8.08
2016,5,7,14,8.08
2016,5,7,15,8.08
2016,5,7,16,8.08
2016,5,7,17,8.08
2016,5,7,18,8.08
2016,5,7,19,8.08
2016,5,7,20,8.08
2016,5,7,21,8.08
2016,5,7,22,8.08
2016,5,7,23,8.08
2016,5,7,24,8.08
2016,5,8,1,8.38
2016,5,8,2,8.38
2016,5,8,3,8.38
2016,5,8,4,8.38
2016,5,8,5,8.38
2016,5,8,6,8.38
2016,5,8,7,8.38
2016,5,8,8,8.38
2016,5,8,9,8.38
2016,5,8,10,8.38
2016,5,8,11,8.38
2016,5,8,12,8.38
2016,5,8,13,8.38
2016,5,8,14,8.38
2016,5,8,15,8.38
2016,5,8,16,8.38
2016,5,8,17,8.38
2016,5,8,18,8.38
2016,5,8,19,8.38
2016,5,8,20,8.38
2016,5,8,21,8.38
2016,5,8,22,8.38
2016,5,8,23,8.38
2016,5,8,24,8.38
2016,5,9,1,8.66
2016,5,9,2,8.66
2016,5,9,3,8.66
2016,5,9,4,8.66
2016,5,9,5,8.66
2016,5,9,6,8.66
2016,5,9,7,8.66
2016,5,9,8,8.66
2016,5,9,9,8.66
2016,5,9,10,8.66
2016,5,9,11,8.66
2016,5,9,12,8.66
2016,5,9,13,8.66
2016,5,9,14,8.66
2016,5,9,15,8.66
2016,5,9,16,8.66
2016,5,9,17,8.66
2016,5,9,18,8.66
2016,5,9,19,8.66
2016,5,9,20,8.66
2016,5,9,21,8.66
2016,5,9,22,8.66
2016,5,9,23,8.66
2016,5,9,24,8.66
2016,5,10,1,9
2016,5,10,2,9
2016,5,10,3,9
2016,5,10,4,9
2016,5,10,5,9
2016,5,10,6,9
2016,5,10,7,9
2016,5,10,8,9
2016,5,10,9,9
2016,5,10,10,9
2016,5,10,11,9
2016,5,10,12,9
2016,5,10,13,9
2016,5,10,14,9
2016,5,10,15,9
2016,5,10,16,9
2016,5,10,17,9
2016,5,10,18,9
2016,5,10,19,9
2016,5,10,20,9
2016,5,10,21,9
2016,5,10,22,9
2016,5,10,23,9
2016,5,10,24,9
2016,5,11,1,9.68
2016,5,11,2,9.68
2016,5,11,3,9.68
2016,5,11,4,9.68
2016,5,11,5,9.68
2016,5,11,6,9.68
2016,5,11,7,9.68
2016,5,11,8,9.68
2016,5,11,9,9.68
2016,5,11,10,9.68
2016,5,11,11,9.68
2016,5,11,12,9.68
2016,5,11,13,9.68
2016,5,11,14,9.68
2016,5,11,15,9.68
2016,5,11,16,9.68
2016,5,11,17,9.68
2016,5,11,18,9.68
2016,5,11,19,9.68
2016,5,11,20,9.68
2016,5,11,21,9.68
2016,5,11,22,9.68
2016,5,11,23,9.68
2016,5,11,24,9.68
2016,5,12,1,10.7
2016,5,12,2,10.7
2016,5,12,3,10.7
2016,5,12,4,10.7
2016,5,12,5,10.7
2016,5,12,6,10.7
2016,5,12,7,10.7
2016,5,12,8,10.7
2016,5,12,9,10.7
2016,5,12,10,10.7
2016,5,12,11,10.7
2016,5,12,12,10.7
2016,5,12,13,10.7
2016,5,12,14,10.7
2016,5,12,15,10.7
2016,5,12,16,10.7
2016,5,12,17,10.7
2016,5,12,18,10.7
2016,5,12,19,10.7
2016,5,12,20,10.7
2016,5,12,21,10.7
2016,5,12,22,10.7
2016,5,12,23,10.7
2016,5,12,24,10.7
2016,5,13,1,11.56
2016,5,13,2,11.56
2016,5,13,3,11.56
2016,5,13,4,11.56
2016,5,13,5,11.56
2016,5,13,6,11.56
2016,5,13,7,11.56
2016,5,13,8,11.56
2016,5,13,9,11.56
2016,5,13,10,11.56
2016,5,13,11,11.56
2016,5,13,12,11.56
2016,5,13,13,11.56
2016,5,13,14,11.56
2016,5,13,15,11.56
2016,5,13,16,11.56
2016,5,13,17,11.56
2016,5,13,18,11.56
2016,5,13,19,11.56
2016,5,13,20,11.56
2016,5,13,21,11.56
2016,5,13,22,11.56
2016,5,13,23,11.56
2016,5,13,24,11.56
2016,5,14,1,12.1
2016,5,14,2,12.1
2016,5,14,3,12.1
2016,5,14,4,12.1
2016,5,14,5,12.1
2016,5,14,6,12.1
2016,5,14,7,12.1
2016,5,14,8,12.1
2016,5,14,9,12.1
2016,5,14,10,12.1
2016,5,14,11,12.1
2016,5,14,12,12.1
2016,5,14,13,12.1
2016,5,14,14,12.1
2016,5,14,15,12.1
2016,5,14,16,12.1
2016,5,14,17,12.1
2016,5,14,18,12.1
2016,5,14,19,12.1
2016,5,14,20,12.1
2016,5,14,21,12.1
2016,5,14,22,12.1
2016,5,14,23,12.1
2016,5,14,24,12.1
2016,5,15,1,12.5
2016,5,15,2,12.5
2016,5,15,3,12.5
2016,5,15,4,12.5
2016,5,15,5,12.5
2016,5,15,6,12.5
2016,5,15,7,12.5
2016,5,15,8,12.5
2016,5,15,9,12.5
2016,5,15,10,12.5
2016,5,15,11,12.5
2016,5,15,12,12.5
2016,5,15,13,12.5
2016,5,15,14,12.5
2016,5,15,15,12.5
2016,5,15,16,12.5
2016,5,15,17,12.5
2016,5,15,18,12.5
2016,5,15,19,12.5
2016,5,15,20,12.5
