year,month,day,hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,1,9,12,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,9,13,96.8,96.8,72.6,48.4,72.6,48.4,87.4,53,29.4,34.5,41.6,15.3,9.6,14.7,14.1,26.8
2016,1,9,14,92.7,92.7,69.5,46.4,69.5,46.4,83.7,51,28.2,33.1,39.8,14.7,9.2,14.1,13.5,25.7
2016,1,9,15,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,1,9,16,80,80,60,40,60,40,72.2,44,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,9,17,77.1,77.1,57.8,38.5,57.8,38.5,69.6,42,23.4,27.5,33.1,12.2,7.6,11.7,11.2,21.4
2016,1,9,18,81.9,81.9,61.4,41,61.4,41,74,45,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,1,9,19,82.3,82.3,61.7,41.2,61.7,41.2,74.3,45,25,29.4,35.3,13,8.2,12.5,12,22.8
2016,1,9,20,84.1,84.1,63.1,42,63.1,42,75.9,46,25.5,30,36.1,13.3,8.3,12.8,12.2,23.3
2016,1,9,21,78.5,78.5,58.9,39.2,58.9,39.2,70.9,43,23.8,28,33.7,12.4,7.8,11.9,11.4,21.8
2016,1,9,22,72.1,72.1,54.1,36.1,54.1,36.1,65.1,40,21.9,25.7,31,11.4,7.1,11,10.5,20
2016,1,9,23,68.5,68.5,51.3,34.2,51.3,34.2,61.8,38,20.8,24.4,29.4,10.9,6.8,10.4,9.9,19
2016,1,10,0,64.8,64.8,48.6,32.4,48.6,32.4,58.5,36,19.7,23.1,27.8,10.3,6.4,9.8,9.4,18
2016,1,10,1,63,63,47.2,31.5,47.2,31.5,56.9,35,19.1,22.5,27,10,6.2,9.6,9.2,17.5
2016,1,10,2,60.6,60.6,45.4,30.3,45.4,30.3,54.7,33,18.4,21.6,26,9.6,6,9.2,8.8,16.8
2016,1,10,3,59.2,59.2,44.4,29.6,44.4,29.6,53.4,32,18,21.1,25.4,9.4,5.9,9,8.6,16.4
2016,1,10,4,58.9,58.9,44.2,29.5,44.2,29.5,53.2,32,17.9,21,25.3,9.3,5.8,9,8.6,16.3
2016,1,10,5,60.5,60.5,45.3,30.2,45.3,30.2,54.6,33,18.4,21.6,26,9.6,6,9.2,8.8,16.8
2016,1,10,6,72.5,72.5,54.4,36.3,54.4,36.3,65.5,40,22,25.9,31.1,11.5,7.2,11,10.5,20.1
2016,1,10,7,86.5,86.5,64.9,43.2,64.9,43.2,78.1,47,26.3,30.9,37.1,13.7,8.6,13.1,12.6,24
2016,1,10,8,93.6,93.6,70.2,46.8,70.2,46.8,84.5,51,28.4,33.4,40.2,14.8,9.3,14.2,13.6,26
2016,1,10,9,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,1,10,10,89.3,89.3,67,44.6,67,44.6,80.6,49,27.1,31.8,38.3,14.2,8.8,13.6,13,24.8
2016,1,10,11,85.7,85.7,64.3,42.9,64.3,42.9,77.4,47,26,30.6,36.8,13.6,8.5,13,12.5,23.8
2016,1,10,12,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,10,13,96.8,96.8,72.6,48.4,72.6,48.4,87.4,53,29.4,34.5,41.6,15.3,9.6,14.7,14.1,26.8
2016,1,10,14,92.7,92.7,69.5,46.4,69.5,46.4,83.7,51,28.2,33.1,39.8,14.7,9.2,14.1,13.5,25.7
2016,1,10,15,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,1,10,16,80,80,60,40,60,40,72.2,44,24.3,28.5,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,10,17,77.1,77.1,57.8,38.5,57.8,38.5,69.6,42,23.4,27.5,33.1,12.2,7.6,11.7,11.2,21.4
2016,1,10,18,81.9,81.9,61.4,41,61.4,41,74,45,24.9,29.2,35.2,13,8.1,12.4,11.9,22.7
2016,1,10,19,82.3,82.3,61.7,41.2,61.7,41.2,74.3,45,25,29.4,35.3,13,8.2,12.5,12,22.8
2016,1,10,20,84.1,84.1,63.1,42,63.1,42,75.9,46,25.5,30,36.1,13.3,8.3,12.8,12.2,23.3
2016,1,10,21,78.5,78.5,58.9,39.2,58.9,39.2,70.9,43,23.8,28,33.7,12.4,7.8,11.9,11.4,21.8
2016,1,10,22,72.1,72.1,54.1,36.1,54.1,36.1,65.1,40,21.9,25.7,31,11.4,7.1,11,10.5,20
2016,1,10,23,68.5,68.5,51.3,34.2,51.3,34.2,61.8,38,20.8,24.4,29.4,10.9,6.8,10.4,9.9,19
2016,1,11,0,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,1,11,1,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,1,11,2,67.3,67.3,50.5,33.7,50.5,33.7,60.8,37,20.5,24,28.9,10.7,6.7,10.2,9.8,18.7
2016,1,11,3,65.8,65.8,49.3,32.9,49.3,32.9,59.4,36,20,23.5,28.2,10.4,6.5,10,9.6,18.3
2016,1,11,4,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,11,5,67.2,67.2,50.4,33.6,50.4,33.6,60.7,37,20.4,24,28.8,10.7,6.7,10.2,9.8,18.6
2016,1,11,6,80.5,80.5,60.4,40.3,60.4,40.3,72.7,44,24.5,28.7,34.6,12.8,8,12.2,11.7,22.3
2016,1,11,7,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,1,11,8,104,104,78,52,78,52,93.9,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,11,9,104.2,104.2,78.1,52.1,78.1,52.1,94,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,11,10,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,1,11,11,95.3,95.3,71.4,47.6,71.4,47.6,86,52,28.9,34,40.9,15.1,9.4,14.5,13.8,26.4
2016,1,11,12,103.6,103.6,77.7,51.8,77.7,51.8,93.6,57,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,1,11,13,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,1,11,14,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,1,11,15,97.9,97.9,73.4,49,73.4,49,88.4,54,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,1,11,16,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,11,17,85.7,85.7,64.3,42.9,64.3,42.9,77.4,47,26,30.6,36.8,13.6,8.5,13,12.5,23.8
2016,1,11,18,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,11,19,91.4,91.4,68.6,45.7,68.6,45.7,82.6,50,27.8,32.6,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,11,20,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,11,21,87.1,87.1,65.3,43.6,65.3,43.6,78.7,48,26.5,31.1,37.4,13.8,8.6,13.2,12.7,24.2
2016,1,11,22,80.1,80.1,60.1,40.1,60.1,40.1,72.4,44,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,11,23,76.1,76.1,57.1,38,57.1,38,68.7,42,23.1,27.1,32.7,12.1,7.5,11.6,11.1,21.1
2016,1,12,0,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,1,12,1,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,1,12,2,67.3,67.3,50.5,33.7,50.5,33.7,60.8,37,20.5,24,28.9,10.7,6.7,10.2,9.8,18.7
2016,1,12,3,65.8,65.8,49.3,32.9,49.3,32.9,59.4,36,20,23.5,28.2,10.4,6.5,10,9.6,18.3
2016,1,12,4,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,12,5,67.2,67.2,50.4,33.6,50.4,33.6,60.7,37,20.4,24,28.8,10.7,6.7,10.2,9.8,18.6
2016,1,12,6,80.5,80.5,60.4,40.3,60.4,40.3,72.7,44,24.5,28.7,34.6,12.8,8,12.2,11.7,22.3
2016,1,12,7,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,1,12,8,104,104,78,52,78,52,93.9,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,12,9,104.2,104.2,78.1,52.1,78.1,52.1,94,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,12,10,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,1,12,11,95.3,95.3,71.4,47.6,71.4,47.6,86,52,28.9,34,40.9,15.1,9.4,14.5,13.8,26.4
2016,1,12,12,103.6,103.6,77.7,51.8,77.7,51.8,93.6,57,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,1,12,13,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,1,12,14,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,1,12,15,97.9,97.9,73.4,49,73.4,49,88.4,54,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,1,12,16,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,12,17,85.7,85.7,64.3,42.9,64.3,42.9,77.4,47,26,30.6,36.8,13.6,8.5,13,12.5,23.8
2016,1,12,18,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,12,19,91.4,91.4,68.6,45.7,68.6,45.7,82.6,50,27.8,32.6,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,12,20,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,12,21,87.1,87.1,65.3,43.6,65.3,43.6,78.7,48,26.5,31.1,37.4,13.8,8.6,13.2,12.7,24.2
2016,1,12,22,80.1,80.1,60.1,40.1,60.1,40.1,72.4,44,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,12,23,76.1,76.1,57.1,38,57.1,38,68.7,42,23.1,27.1,32.7,12.1,7.5,11.6,11.1,21.1
2016,1,13,0,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,1,13,1,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,1,13,2,67.3,67.3,50.5,33.7,50.5,33.7,60.8,37,20.5,24,28.9,10.7,6.7,10.2,9.8,18.7
2016,1,13,3,65.8,65.8,49.3,32.9,49.3,32.9,59.4,36,20,23.5,28.2,10.4,6.5,10,9.6,18.3
2016,1,13,4,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,13,5,67.2,67.2,50.4,33.6,50.4,33.6,60.7,37,20.4,24,28.8,10.7,6.7,10.2,9.8,18.6
2016,1,13,6,80.5,80.5,60.4,40.3,60.4,40.3,72.7,44,24.5,28.7,34.6,12.8,8,12.2,11.7,22.3
2016,1,13,7,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,1,13,8,104,104,78,52,78,52,93.9,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,13,9,104.2,104.2,78.1,52.1,78.1,52.1,94,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,13,10,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,1,13,11,95.3,95.3,71.4,47.6,71.4,47.6,86,52,28.9,34,40.9,15.1,9.4,14.5,13.8,26.4
2016,1,13,12,103.6,103.6,77.7,51.8,77.7,51.8,93.6,57,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,1,13,13,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,1,13,14,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,1,13,15,97.9,97.9,73.4,49,73.4,49,88.4,54,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,1,13,16,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,13,17,85.7,85.7,64.3,42.9,64.3,42.9,77.4,47,26,30.6,36.8,13.6,8.5,13,12.5,23.8
2016,1,13,18,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,13,19,91.4,91.4,68.6,45.7,68.6,45.7,82.6,50,27.8,32.6,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,13,20,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,13,21,87.1,87.1,65.3,43.6,65.3,43.6,78.7,48,26.5,31.1,37.4,13.8,8.6,13.2,12.7,24.2
2016,1,13,22,80.1,80.1,60.1,40.1,60.1,40.1,72.4,44,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,13,23,76.1,76.1,57.1,38,57.1,38,68.7,42,23.1,27.1,32.7,12.1,7.5,11.6,11.1,21.1
2016,1,14,0,72,72,54,36,54,36,65,39,21.9,25.7,30.9,11.4,7.1,10.9,10.5,20
2016,1,14,1,70,70,52.5,35,52.5,35,63.2,38,21.3,25,30,11.1,6.9,10.6,10.2,19.4
2016,1,14,2,67.3,67.3,50.5,33.7,50.5,33.7,60.8,37,20.5,24,28.9,10.7,6.7,10.2,9.8,18.7
2016,1,14,3,65.8,65.8,49.3,32.9,49.3,32.9,59.4,36,20,23.5,28.2,10.4,6.5,10,9.6,18.3
2016,1,14,4,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,14,5,67.2,67.2,50.4,33.6,50.4,33.6,60.7,37,20.4,24,28.8,10.7,6.7,10.2,9.8,18.6
2016,1,14,6,80.5,80.5,60.4,40.3,60.4,40.3,72.7,44,24.5,28.7,34.6,12.8,8,12.2,11.7,22.3
2016,1,14,7,96.1,96.1,72.1,48.1,72.1,48.1,86.8,53,29.2,34.3,41.3,15.2,9.5,14.6,14,26.7
2016,1,14,8,104,104,78,52,78,52,93.9,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,14,9,104.2,104.2,78.1,52.1,78.1,52.1,94,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,14,10,99.3,99.3,74.5,49.7,74.5,49.7,89.7,54,30.2,35.4,42.6,15.7,9.8,15.1,14.4,27.6
2016,1,14,11,95.3,95.3,71.4,47.6,71.4,47.6,86,52,28.9,34,40.9,15.1,9.4,14.5,13.8,26.4
2016,1,14,12,103.6,103.6,77.7,51.8,77.7,51.8,93.6,57,31.5,37,44.5,16.4,10.3,15.7,15.1,28.8
2016,1,14,13,107.5,107.5,80.6,53.7,80.6,53.7,97,59,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,1,14,14,103.1,103.1,77.4,51.6,77.4,51.6,93.1,57,31.3,36.8,44.3,16.3,10.2,15.7,15,28.6
2016,1,14,15,97.9,97.9,73.4,49,73.4,49,88.4,54,29.8,34.9,42,15.5,9.7,14.9,14.2,27.2
2016,1,14,16,88.9,88.9,66.7,44.5,66.7,44.5,80.3,49,27,31.7,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,14,17,85.7,85.7,64.3,42.9,64.3,42.9,77.4,47,26,30.6,36.8,13.6,8.5,13,12.5,23.8
2016,1,14,18,91.1,91.1,68.3,45.5,68.3,45.5,82.2,50,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,14,19,91.4,91.4,68.6,45.7,68.6,45.7,82.6,50,27.8,32.6,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,14,20,93.4,93.4,70,46.7,70,46.7,84.3,51,28.4,33.3,40.1,14.8,9.2,14.2,13.6,25.9
2016,1,14,21,87.1,87.1,65.3,43.6,65.3,43.6,78.7,48,26.5,31.1,37.4,13.8,8.6,13.2,12.7,24.2
2016,1,14,22,80.1,80.1,60.1,40.1,60.1,40.1,72.4,44,24.4,28.6,34.4,12.7,7.9,12.2,11.6,22.2
2016,1,14,23,76.1,76.1,57.1,38,57.1,38,68.7,42,23.1,27.1,32.7,12.1,7.5,11.6,11.1,21.1
2016,1,15,0,72.8,72.8,54.6,36.4,54.6,36.4,65.7,40,22.1,26,31.2,11.5,7.2,11.1,10.6,20.2
2016,1,15,1,70.7,70.7,53.1,35.4,53.1,35.4,63.9,39,21.5,25.2,30.4,11.2,7,10.7,10.3,19.6
2016,1,15,2,68.1,68.1,51.1,34,51.1,34,61.5,37,20.7,24.3,29.2,10.8,6.7,10.3,9.9,18.9
2016,1,15,3,66.6,66.6,49.9,33.3,49.9,33.3,60.1,36,20.2,23.7,28.6,10.6,6.6,10.1,9.7,18.5
2016,1,15,4,66.2,66.2,49.6,33.1,49.6,33.1,59.7,36,20.1,23.6,28.4,10.5,6.6,10.1,9.6,18.4
2016,1,15,5,68,68,51,34,51,34,61.4,37,20.6,24.2,29.2,10.8,6.7,10.3,9.9,18.9
2016,1,15,6,81.4,81.4,61.1,40.7,61.1,40.7,73.5,45,24.7,29,35,12.9,8.1,12.4,11.8,22.6
2016,1,15,7,97.2,97.2,72.9,48.6,72.9,48.6,87.7,53,29.5,34.7,41.7,15.4,9.6,14.8,14.1,27
2016,1,15,8,105.2,105.2,78.9,52.6,78.9,52.6,95,58,32,37.5,45.2,16.7,10.4,16,15.3,29.2
2016,1,15,9,105.3,105.3,79,52.6,79,52.6,95.1,58,32,37.6,45.2,16.7,10.4,16,15.3,29.2
2016,1,15,10,100.3,100.3,75.3,50.2,75.3,50.2,90.6,55,30.5,35.8,43.1,15.9,9.9,15.2,14.6,27.8
2016,1,15,11,96.3,96.3,72.2,48.1,72.2,48.1,86.9,53,29.3,34.3,41.3,15.3,9.5,14.6,14,26.7
2016,1,15,12,104.8,104.8,78.6,52.4,78.6,52.4,94.6,57,31.8,37.4,45,16.6,10.4,15.9,15.2,29.1
2016,1,15,13,108.7,108.7,81.5,54.4,81.5,54.4,98.2,60,33,38.8,46.7,17.2,10.8,16.5,15.8,30.2
2016,1,15,14,104.2,104.2,78.1,52.1,78.1,52.1,94,57,31.6,37.1,44.7,16.5,10.3,15.8,15.1,28.9
2016,1,15,15,98.9,98.9,74.2,49.5,74.2,49.5,89.3,54,30.1,35.3,42.5,15.7,9.8,15,14.4,27.4
2016,1,15,16,89.9,89.9,67.4,45,67.4,45,81.2,49,27.3,32.1,38.6,14.3,8.9,13.7,13.1,24.9
2016,1,15,17,86.6,86.6,65,43.3,65,43.3,78.2,47,26.3,30.9,37.2,13.7,8.6,13.2,12.6,24
2016,1,15,18,92.1,92.1,69.1,46,69.1,46,83.1,50,28,32.8,39.5,14.6,9.1,14,13.4,25.5
2016,1,15,19,92.3,92.3,69.3,46.2,69.3,46.2,83.4,51,28.1,32.9,39.6,14.6,9.1,14,13.4,25.6
2016,1,15,20,94.4,94.4,70.8,47.2,70.8,47.2,85.2,52,28.7,33.7,40.5,15,9.3,14.3,13.7,26.2
2016,1,15,21,88.1,88.1,66.1,44.1,66.1,44.1,79.6,48,26.8,31.4,37.8,14,8.7,13.4,12.8,24.5
2016,1,15,22,81,81,60.8,40.5,60.8,40.5,73.2,44,24.6,28.9,34.8,12.8,8,12.3,11.8,22.5
2016,1,15,23,76.8,76.8,57.6,38.4,57.6,38.4,69.4,42,23.3,27.4,33,12.2,7.6,11.7,11.2,21.3
2016,1,16,0,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,16,1,63.6,63.6,47.7,31.8,47.7,31.8,57.5,35,19.3,22.7,27.3,10.1,6.3,9.7,9.2,17.7
2016,1,16,2,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,1,16,3,59.8,59.8,44.9,29.9,44.9,29.9,54,33,18.2,21.3,25.7,9.5,5.9,9.1,8.7,16.6
2016,1,16,4,59.6,59.6,44.7,29.8,44.7,29.8,53.8,33,18.1,21.2,25.6,9.4,5.9,9,8.7,16.5
2016,1,16,5,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,1,16,6,73.3,73.3,55,36.6,55,36.6,66.2,40,22.3,26.1,31.5,11.6,7.3,11.1,10.6,20.3
2016,1,16,7,87.4,87.4,65.5,43.7,65.5,43.7,78.9,48,26.6,31.2,37.5,13.9,8.7,13.3,12.7,24.2
2016,1,16,8,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,1,16,9,94.8,94.8,71.1,47.4,71.1,47.4,85.6,52,28.8,33.8,40.7,15,9.4,14.4,13.8,26.3
2016,1,16,10,90.3,90.3,67.7,45.2,67.7,45.2,81.5,50,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,1,16,11,86.6,86.6,65,43.3,65,43.3,78.2,47,26.3,30.9,37.2,13.7,8.6,13.2,12.6,24
2016,1,16,12,94.4,94.4,70.8,47.2,70.8,47.2,85.2,52,28.7,33.7,40.5,15,9.3,14.3,13.7,26.2
2016,1,16,13,97.8,97.8,73.4,48.9,73.4,48.9,88.3,54,29.7,34.9,42,15.5,9.7,14.9,14.2,27.1
2016,1,16,14,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,1,16,15,89,89,66.8,44.5,66.8,44.5,80.4,49,27.1,31.8,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,16,16,80.9,80.9,60.7,40.5,60.7,40.5,73.1,44,24.6,28.9,34.7,12.8,8,12.3,11.8,22.4
2016,1,16,17,78,78,58.5,39,58.5,39,70.4,43,23.7,27.8,33.5,12.4,7.7,11.8,11.3,21.6
2016,1,16,18,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,1,16,19,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,1,16,20,85,85,63.7,42.5,63.7,42.5,76.7,47,25.8,30.3,36.5,13.5,8.4,12.9,12.3,23.6
2016,1,16,21,79.3,79.3,59.4,39.6,59.4,39.6,71.6,43,24.1,28.3,34,12.6,7.9,12,11.5,22
2016,1,16,22,72.9,72.9,54.7,36.5,54.7,36.5,65.8,40,22.2,26,31.3,11.6,7.2,11.1,10.6,20.2
2016,1,16,23,69.2,69.2,51.9,34.6,51.9,34.6,62.5,38,21,24.7,29.7,11,6.9,10.5,10.1,19.2
2016,1,17,0,65.5,65.5,49.2,32.8,49.2,32.8,59.2,36,19.9,23.4,28.1,10.4,6.5,10,9.5,18.2
2016,1,17,1,63.6,63.6,47.7,31.8,47.7,31.8,57.5,35,19.3,22.7,27.3,10.1,6.3,9.7,9.2,17.7
2016,1,17,2,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,1,17,3,59.8,59.8,44.9,29.9,44.9,29.9,54,33,18.2,21.3,25.7,9.5,5.9,9.1,8.7,16.6
2016,1,17,4,59.6,59.6,44.7,29.8,44.7,29.8,53.8,33,18.1,21.2,25.6,9.4,5.9,9,8.7,16.5
2016,1,17,5,61.2,61.2,45.9,30.6,45.9,30.6,55.3,34,18.6,21.8,26.3,9.7,6.1,9.3,8.9,17
2016,1,17,6,73.3,73.3,55,36.6,55,36.6,66.2,40,22.3,26.1,31.5,11.6,7.3,11.1,10.6,20.3
2016,1,17,7,87.4,87.4,65.5,43.7,65.5,43.7,78.9,48,26.6,31.2,37.5,13.9,8.7,13.3,12.7,24.2
2016,1,17,8,94.6,94.6,71,47.3,71,47.3,85.4,52,28.8,33.8,40.6,15,9.4,14.4,13.8,26.3
2016,1,17,9,94.8,94.8,71.1,47.4,71.1,47.4,85.6,52,28.8,33.8,40.7,15,9.4,14.4,13.8,26.3
2016,1,17,10,90.3,90.3,67.7,45.2,67.7,45.2,81.5,50,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,1,17,11,86.6,86.6,65,43.3,65,43.3,78.2,47,26.3,30.9,37.2,13.7,8.6,13.2,12.6,24
2016,1,17,12,94.4,94.4,70.8,47.2,70.8,47.2,85.2,52,28.7,33.7,40.5,15,9.3,14.3,13.7,26.2
2016,1,17,13,97.8,97.8,73.4,48.9,73.4,48.9,88.3,54,29.7,34.9,42,15.5,9.7,14.9,14.2,27.1
2016,1,17,14,93.7,93.7,70.3,46.9,70.3,46.9,84.6,51,28.5,33.4,40.2,14.9,9.3,14.2,13.6,26
2016,1,17,15,89,89,66.8,44.5,66.8,44.5,80.4,49,27.1,31.8,38.2,14.1,8.8,13.5,12.9,24.7
2016,1,17,16,80.9,80.9,60.7,40.5,60.7,40.5,73.1,44,24.6,28.9,34.7,12.8,8,12.3,11.8,22.4
2016,1,17,17,78,78,58.5,39,58.5,39,70.4,43,23.7,27.8,33.5,12.4,7.7,11.8,11.3,21.6
2016,1,17,18,82.8,82.8,62.1,41.4,62.1,41.4,74.8,45,25.2,29.5,35.6,13.1,8.2,12.6,12,23
2016,1,17,19,83.2,83.2,62.4,41.6,62.4,41.6,75.1,46,25.3,29.7,35.7,13.2,8.2,12.6,12.1,23.1
2016,1,17,20,85,85,63.7,42.5,63.7,42.5,76.7,47,25.8,30.3,36.5,13.5,8.4,12.9,12.3,23.6
2016,1,17,21,79.3,79.3,59.4,39.6,59.4,39.6,71.6,43,24.1,28.3,34,12.6,7.9,12,11.5,22
2016,1,17,22,72.9,72.9,54.7,36.5,54.7,36.5,65.8,40,22.2,26,31.3,11.6,7.2,11.1,10.6,20.2
2016,1,17,23,69.2,69.2,51.9,34.6,51.9,34.6,62.5,38,21,24.7,29.7,11,6.9,10.5,10.1,19.2
2016,1,18,0,72.8,72.8,54.6,36.4,54.6,36.4,65.7,40,22.1,26,31.2,11.5,7.2,11.1,10.6,20.2
2016,1,18,1,70.7,70.7,53.1,35.4,53.1,35.4,63.9,39,21.5,25.2,30.4,11.2,7,10.7,10.3,19.6
